Model;Region;Scenario;Variable;Unit;2015;2020;2025;2030;2035;2040;2045;2050;2055;2060;2065;2070;2075;2080;2085;2090;2095;2100
MESSAGEix-GLOBIOM;R5REF;2C;Hydrogen - Non-fossil;Billion US$2015/yr;0;0;0,095492053;0,190984105;0,139945645;0,088907185;0,121359178;0,153811171;0,60584448;1,057877789;1,216811374;1,375744959;1,086519724;0,797294489;3,953650153;7,110005817;10,84540689;14,58080795
MESSAGEix-GLOBIOM;R5REF;2C;Extraction and Conversion - Bioenergy;Billion US$2015/yr;0,318822121;0,204378877;0,97311089;1,741842902;2,868675175;3,995507448;4,275223627;4,554939806;5,793730117;7,032520428;7,941978371;8,851436315;9,739843496;10,62825068;11,40948238;12,19071408;12,75877101;13,32682794
MESSAGEix-GLOBIOM;R5REF;2C;Extraction and Conversion - Nuclear;Billion US$2015/yr;1,291298381;1,844716071;0,922358035;0;1,019323526;2,038647053;4,310778987;6,582910922;7,574871223;8,566831524;4,283415762;0;0;0;0;0;0;0
MESSAGEix-GLOBIOM;R5REF;2C;Electricity - T&D and Storage;Billion US$2015/yr;9,198272592;16,09948578;21,05761972;26,01575366;35,82105757;45,62636148;43,16480458;40,70324768;41,69658346;42,68991923;45,19476345;47,69960766;51,25324485;54,80688203;58,45806708;62,10925214;71,17371054;80,23816893
MESSAGEix-GLOBIOM;R5REF;2C;CCS;Billion US$2015/yr;0;0;1,35215156;2,70430312;4,270645864;5,836988608;8,089738795;10,34248898;5,171244491;0;0;0;0;0;0;0;0;0
MESSAGEix-GLOBIOM;R5REF;2C;Energy Efficiency;Billion US$2015/yr;0;0;2,006668759;5,564737604;10,42661949;16,5565066;22,66614369;28,07625352;33,15836052;38,14155362;42,56282445;46,23595306;49,75176373;53,42977389;57,07172612;60,56688264;64,03229391;67,54719589
MESSAGEix-GLOBIOM;R5REF;2C;Energy Supply|Electricity|Coal|w/ CCS;Billion US$2015/yr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MESSAGEix-GLOBIOM;R5REF;2C;Energy Supply|Electricity|Coal|w/o CCS;Billion US$2015/yr;2,794043038;1,322708172;0,661354086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MESSAGEix-GLOBIOM;R5REF;2C;Energy Supply|Electricity|Gas|w/ CCS;Billion US$2015/yr;0;0;1,013608354;2,027216707;2,811471359;3,595726011;4,715573525;5,835421038;2,917710519;0;0;0;0;0;0;0;0;0
MESSAGEix-GLOBIOM;R5REF;2C;Energy Supply|Electricity|Gas|w/o CCS;Billion US$2015/yr;2,857124959;4,401946501;4,591876383;4,781806265;4,293870313;3,80593436;4,028838212;4,251742064;4,659595532;5,067449001;2,994493507;0,921538012;0,976893657;1,032249302;1,29735835;1,562467399;0,781233699;0
MESSAGEix-GLOBIOM;R5REF;2C;Energy Supply|Electricity|Oil|w/ CCS;Billion US$2015/yr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MESSAGEix-GLOBIOM;R5REF;2C;Energy Supply|Electricity|Biomass|w/ CCS;Billion US$2015/yr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MESSAGEix-GLOBIOM;R5REF;2C;Energy Supply|Electricity|Biomass|w/o CCS;Billion US$2015/yr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MESSAGEix-GLOBIOM;R5REF;2C;Energy Supply|Electricity|Nuclear;Billion US$2015/yr;1,291298381;1,844716071;0,922358035;0;1,019323526;2,038647053;4,310778987;6,582910922;7,574871223;8,566831524;4,283415762;0;0;0;0;0;0;0
MESSAGEix-GLOBIOM;R5REF;2C;Energy Supply|Electricity|Hydro;Billion US$2015/yr;0,236680519;0;2,245229924;4,490459848;5,077304706;5,664149565;5,713277392;5,76240522;10,2073252;14,65224517;45,7803248;76,90840442;65,78827568;54,66814695;39,08316492;23,4981829;17,6574994;11,81681589
MESSAGEix-GLOBIOM;R5REF;2C;Energy Supply|Electricity|Solar;Billion US$2015/yr;0,162343377;0,324686754;0,888451175;1,452215597;2,143834349;2,835453102;3,906661279;4,977869456;6,829527353;8,681185249;11,89781103;15,11443681;20,34283617;25,57123554;33,18389242;40,79654931;45,70047851;50,60440772
MESSAGEix-GLOBIOM;R5REF;2C;Energy Supply|Electricity|Wind;Billion US$2015/yr;0,178871457;0,357742915;0,678396344;0,999049774;2,019575015;3,040100256;5,701824413;8,363548571;12,171778;15,98000742;13,49368209;11,00735676;15,58592211;20,16448746;24,09852435;28,03256123;40,54890122;53,06524121
MESSAGEix-GLOBIOM;R5REF;2C;Energy Supply|Electricity|Geothermal;Billion US$2015/yr;0;0;0;0;0,003082006;0,006164012;0,003082006;0;0;0;0,001800546;0,003601092;0,010613343;0,017625594;1,348038542;2,678451489;2,973499652;3,268547814
MESSAGEix-GLOBIOM;R5REF;2C;Energy Supply|Electricity|Ocean;Billion US$2015/yr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MESSAGEix-GLOBIOM;R5REF;2C;Energy Supply|Electricity|Transmission and Distribution;Billion US$2015/yr;9,198272592;16,09948578;21,05761972;26,01575366;35,82105757;45,62636148;43,16480458;40,70324768;41,69658346;42,68991923;45,19476345;47,69960766;51,25324485;54,80688203;56,19971579;57,59254956;64,96787198;72,3431944
MESSAGEix-GLOBIOM;R5REF;2C;Energy Supply|Electricity|Electricity Storage;Billion US$2015/yr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,25835129;4,51670258;6,205838556;7,894974532
MESSAGEix-GLOBIOM;R5REF;1.5C;Total energy investment;Billion US$2015/yr;118,3647211;130,9876662;163,5789749;211,0165287;235,2920298;260,1309038;258,6617277;255,7145879;258,0583011;259,5134137;264,3819915;268,0170206;254,3083076;240,0948575;286,7765645;334,6303817;330,1481305;325,2584347
MESSAGEix-GLOBIOM;R5REF;1.5C;Total energy investment (supply side);Billion US$2015/yr;118,3647211;130,9876662;159,340833;199,0321579;214,219115;229,4060721;219,0536413;208,7012106;204,7864444;200,8716783;201,5787881;202,285898;186,4102682;170,5346384;214,967632;259,4006257;251,3320812;243,2635368
MESSAGEix-GLOBIOM;R5REF;1.5C;Low carbon investment;Billion US$2015/yr;3,121794937;4,186005459;45,15333468;92,84682687;119,4434914;147,7619911;143,4290793;137,5643592;152,4453463;166,2965796;182,2854944;196,9521628;193,5653548;189,6633428;238,2685579;288,0660651;287,4466059;286,3847016
MESSAGEix-GLOBIOM;R5REF;1.5C;Low carbon investment (supply side);Billion US$2015/yr;3,121794937;4,186005459;40,91519284;80,86245602;98,37057658;117,0371594;103,820993;90,55098189;99,17348964;107,6548442;119,482291;131,2210401;125,6673154;120,1031237;166,4596254;212,836309;208,6305567;204,3898037
MESSAGEix-GLOBIOM;R5REF;1.5C;Total_inv/GDP;--;4.53%;3.85%;3.73%;3.93%;3.69%;3.52%;3.14%;2.82%;2.58%;2.38%;2.19%;2.02%;1.77%;1.55%;1.71%;1.86%;1.72%;1.59%
MESSAGEix-GLOBIOM;R5REF;1.5C;LC_inv/GDP;--;0.12%;0.12%;1.03%;1.73%;1.87%;2.00%;1.74%;1.52%;1.53%;1.52%;1.51%;1.49%;1.35%;1.22%;1.42%;1.61%;1.50%;1.40%
MESSAGEix-GLOBIOM;R5REF;1.5C;Extraction and Conversion - Fossil Fuels;Billion US$2015/yr;101,3272647;106,4320011;95,51476798;95,93569284;94,62858807;93,32148329;93,48868001;93,65587673;85,40790635;77,15993597;71,80778228;66,4556286;55,1937613;43,931894;42,38753477;40,84317553;36,43649466;32,0298138
MESSAGEix-GLOBIOM;R5REF;1.5C;Electricity - Fossil Fuels w/o CCS;Billion US$2015/yr;5,651167997;5,724654673;4,470997718;3,217340763;1,608670381;0;1,778288133;3,556576265;1,917070442;0,277564619;0,13878231;0;1,299917016;2,599834032;1,299917016;0;0;0
MESSAGEix-GLOBIOM;R5REF;1.5C;Hydrogen - Fossil;Billion US$2015/yr;0;0;0,935007253;1,870014506;2,489418057;3,108821607;3,182362344;3,255903081;4,163753201;5,071603321;2,535801661;0;0;0;0,008207839;0,016415679;0,008207839;0
MESSAGEix-GLOBIOM;R5REF;1.5C;Electricity - Non-bio Renewables;Billion US$2015/yr;0,577895353;0,682429669;26,27899643;51,8755632;54,86069641;57,84582962;46,45368775;35,06154589;46,88515411;58,70876234;69,08411761;79,45947288;70,40879386;61,35811483;99,85418745;138,3502601;126,2275014;114,1047427
MESSAGEix-GLOBIOM;R5REF;1.5C;Hydrogen - Non-fossil;Billion US$2015/yr;0;0;0,286918916;0,573837832;0,871619558;1,169401284;0,733530823;0,297660363;0,629570534;0,961480705;2,155663443;3,349846181;6,185048966;9,020251752;8,836896264;8,653540776;7,074870961;5,496201146
MESSAGEix-GLOBIOM;R5REF;1.5C;Extraction and Conversion - Bioenergy;Billion US$2015/yr;0,318822121;0,204378877;0,924054886;1,643730895;3,754226501;5,864722107;6,244349193;6,62397628;6,930653634;7,237330987;8,805275553;10,37322012;10,04008583;9,706951545;10,96735017;12,2277488;12,75105465;13,2743605
MESSAGEix-GLOBIOM;R5REF;1.5C;Extraction and Conversion - Nuclear;Billion US$2015/yr;1,291298381;1,844716071;2,117251291;2,389786511;4,586408999;6,783031486;9,088593533;11,39415558;8,777519803;6,160884027;3,080442013;0;0;0;0;0;0;0
MESSAGEix-GLOBIOM;R5REF;1.5C;Electricity - T&D and Storage;Billion US$2015/yr;9,198272592;16,09948578;26,58563125;37,07177672;45,9974484;54,92312008;54,88931824;54,85551639;50,07481635;45,29411631;43,97092324;42,64773017;43,28266118;43,91759219;51,6135385;59,30948481;68,83395173;78,35841864
MESSAGEix-GLOBIOM;R5REF;1.5C;CCS;Billion US$2015/yr;0;0;2,227207301;4,454414602;5,422038601;6,3896626;3,1948313;0;0;0;0;0;0;0;0;0;0;0
MESSAGEix-GLOBIOM;R5REF;1.5C;Energy Efficiency;Billion US$2015/yr;0;0;4,238141837;11,98437085;21,07291486;30,72483173;39,60808633;47,01337732;53,27185669;58,64173546;62,80320343;65,73112269;67,89803942;69,56021913;71,80893252;75,22975608;78,81604922;81,99489786
MESSAGEix-GLOBIOM;R5REF;1.5C;Energy Supply|Electricity|Coal|w/ CCS;Billion US$2015/yr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MESSAGEix-GLOBIOM;R5REF;1.5C;Energy Supply|Electricity|Coal|w/o CCS;Billion US$2015/yr;2,794043038;1,322708172;0,661354086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MESSAGEix-GLOBIOM;R5REF;1.5C;Energy Supply|Electricity|Gas|w/ CCS;Billion US$2015/yr;0;0;1,660985683;3,321971365;3,375927722;3,429884078;1,714942039;0;0;0;0;0;0;0;0;0;0;0
MESSAGEix-GLOBIOM;R5REF;1.5C;Energy Supply|Electricity|Gas|w/o CCS;Billion US$2015/yr;2,857124959;4,401946501;3,809643632;3,217340763;1,608670381;0;1,778288133;3,556576265;1,917070442;0,277564619;0,13878231;0;1,299917016;2,599834032;1,299917016;0;0;0
MESSAGEix-GLOBIOM;R5REF;1.5C;Energy Supply|Electricity|Oil|w/ CCS;Billion US$2015/yr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MESSAGEix-GLOBIOM;R5REF;1.5C;Energy Supply|Electricity|Biomass|w/ CCS;Billion US$2015/yr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MESSAGEix-GLOBIOM;R5REF;1.5C;Energy Supply|Electricity|Biomass|w/o CCS;Billion US$2015/yr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MESSAGEix-GLOBIOM;R5REF;1.5C;Energy Supply|Electricity|Nuclear;Billion US$2015/yr;1,291298381;1,844716071;2,117251291;2,389786511;4,586408999;6,783031486;9,088593533;11,39415558;8,777519803;6,160884027;3,080442013;0;0;0;0;0;0;0
MESSAGEix-GLOBIOM;R5REF;1.5C;Energy Supply|Electricity|Hydro;Billion US$2015/yr;0,236680519;0;23,23160442;46,46320884;45,03959537;43,61598191;28,9876129;14,35924389;23,38091749;32,40259109;25,82457209;19,24655309;14,35896378;9,471374461;34,48328195;59,49518943;56,26187514;53,02856085
MESSAGEix-GLOBIOM;R5REF;1.5C;Energy Supply|Electricity|Solar;Billion US$2015/yr;0,162343377;0,324686754;0,888451175;1,452215597;2,143834349;2,835453102;3,906661279;4,977869456;6,829527353;8,681185249;11,89781103;15,11443681;20,34283617;25,57123554;33,18389242;40,79654931;37,08119743;33,36584554
MESSAGEix-GLOBIOM;R5REF;1.5C;Energy Supply|Electricity|Wind;Billion US$2015/yr;0,178871457;0,357742915;2,15894084;3,960138765;7,669242548;11,37834633;13,55138944;15,72443254;16,67470927;17,624986;29,98851514;42,35204428;32,68500449;23,01796469;30,53406574;38,05016679;31,53396552;25,01776425
MESSAGEix-GLOBIOM;R5REF;1.5C;Energy Supply|Electricity|Geothermal;Billion US$2015/yr;0;0;0;0;0,008024136;0,016048273;0,008024136;0;0;0;1,373219353;2,746438707;3,021989423;3,29754014;1,652947335;0,00835453;1,35046331;2,692572091
MESSAGEix-GLOBIOM;R5REF;1.5C;Energy Supply|Electricity|Ocean;Billion US$2015/yr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MESSAGEix-GLOBIOM;R5REF;1.5C;Energy Supply|Electricity|Transmission and Distribution;Billion US$2015/yr;9,198272592;16,09948578;26,58563125;37,07177672;45,9974484;54,92312008;54,88931824;54,85551639;50,07481635;45,29411631;43,97092324;42,64773017;43,28266118;43,91759219;51,6135385;59,30948481;65,98947932;72,66947383
MESSAGEix-GLOBIOM;R5REF;1.5C;Energy Supply|Electricity|Electricity Storage;Billion US$2015/yr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,844472404;5,688944809
MESSAGEix-GLOBIOM;R5ASIA;CPol;Total energy investment;Billion US$2015/yr;363,2885631;432,4913302;404,6395886;392,4848365;449,9208168;507,3567971;626,5462072;745,7356172;805,0210242;864,3064313;951,1760576;1038,045684;1168,548532;1299,051379;1276,943982;1254,836584;1325,466407;1396,09623
MESSAGEix-GLOBIOM;R5ASIA;CPol;Total energy investment (supply side);Billion US$2015/yr;363,2885631;432,4913302;404,6395886;392,4848365;449,9208168;507,3567971;626,5462072;745,7356172;805,0210242;864,3064313;951,1760576;1038,045684;1168,548532;1299,051379;1276,943982;1254,836584;1325,466407;1396,09623
MESSAGEix-GLOBIOM;R5ASIA;CPol;Low carbon investment;Billion US$2015/yr;121,2473515;143,8084428;127,5309927;111,1719109;119,5826953;127,869455;163,7347313;199,6384512;216,677841;233,6699827;264,7794532;295,8832213;347,5616748;399,502557;370,3572036;340,9726315;369,3289397;397,3834268
MESSAGEix-GLOBIOM;R5ASIA;CPol;Low carbon investment (supply side);Billion US$2015/yr;121,2473515;143,8084428;127,5309927;111,1719109;119,5826953;127,869455;163,7347313;199,6384512;216,677841;233,6699827;264,7794532;295,8832213;347,5616748;399,502557;370,3572036;340,9726315;369,3289397;397,3834268
MESSAGEix-GLOBIOM;R5ASIA;CPol;Total_inv/GDP;--;2.15%;1.76%;1.10%;0.80%;0.73%;0.69%;0.71%;0.74%;0.70%;0.67%;0.65%;0.64%;0.65%;0.66%;0.60%;0.54%;0.53%;0.52%
MESSAGEix-GLOBIOM;R5ASIA;CPol;LC_inv/GDP;--;0.72%;0.59%;0.35%;0.23%;0.19%;0.17%;0.19%;0.20%;0.19%;0.18%;0.18%;0.18%;0.19%;0.20%;0.17%;0.15%;0.15%;0.15%
MESSAGEix-GLOBIOM;R5ASIA;CPol;Extraction and Conversion - Fossil Fuels;Billion US$2015/yr;84,28389236;97,4608587;110,9254391;140,087009;177,9993003;215,9115915;268,2314989;320,5514063;336,5513956;352,5513848;370,8793104;389,2072361;451,8151042;514,4229723;529,1838741;543,9447759;578,465964;612,9871521
MESSAGEix-GLOBIOM;R5ASIA;CPol;Electricity - Fossil Fuels w/o CCS;Billion US$2015/yr;58,46621772;62,07624021;48,0552117;34,0341832;41,57245026;49,11071733;71,2821941;93,45367087;91,45475652;89,45584216;99,96378955;110,4717369;111,35879;112,2458431;112,7096009;113,1733588;105,1657777;97,15819658
MESSAGEix-GLOBIOM;R5ASIA;CPol;Hydrogen - Fossil;Billion US$2015/yr;0;0;0;0;0;0;0,479916214;0,959832428;2,292522116;3,625211804;7,495434944;11,36565808;17,78819283;24,21072758;19,9473711;15,68401461;17,49406973;19,30412485
MESSAGEix-GLOBIOM;R5ASIA;CPol;Electricity - Non-bio Renewables;Billion US$2015/yr;75,63966961;79,17504092;66,35373363;53,53242634;58,45475275;63,37707916;92,66342519;121,9497712;127,304344;132,6589167;155,8024609;178,9460051;216,0436367;253,1412683;228,7492172;204,3571662;222,6995918;241,0420174
MESSAGEix-GLOBIOM;R5ASIA;CPol;Hydrogen - Non-fossil;Billion US$2015/yr;0,102571569;0;0;0;0;0;0,020765605;0,04153121;1,468009862;2,894488514;4,672667355;6,450846196;8,55175743;10,65266866;7,058968414;3,465268163;4,172680487;4,88009281
MESSAGEix-GLOBIOM;R5ASIA;CPol;Extraction and Conversion - Bioenergy;Billion US$2015/yr;14,15320998;15,44252008;12,38097356;9,319427036;9,450412321;9,581397607;8,709704097;7,838010587;6,451751806;5,065493024;5,184090889;5,302688754;4,784780378;4,266872003;4,197897816;4,128923629;4,573204476;5,017485324
MESSAGEix-GLOBIOM;R5ASIA;CPol;Extraction and Conversion - Nuclear;Billion US$2015/yr;9,938371528;18,22871836;9,114359179;0;0,397972528;0,795945057;1,399744633;2,003544209;1,46463402;0,925723832;11,39357439;21,86142494;18,04435485;14,22728476;17,72790208;21,22851941;38,30456777;55,38061612
MESSAGEix-GLOBIOM;R5ASIA;CPol;Electricity - T&D and Storage;Billion US$2015/yr;120,7046303;160,107952;157,8098715;155,511791;162,0459287;168,5800664;183,7589584;198,9378503;238,0336104;277,1293705;295,7847292;314,4400879;340,1619153;365,8837426;357,3691499;348,8545571;354,5905511;360,326545
MESSAGEix-GLOBIOM;R5ASIA;CPol;CCS;Billion US$2015/yr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MESSAGEix-GLOBIOM;R5ASIA;CPol;Energy Efficiency;Billion US$2015/yr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MESSAGEix-GLOBIOM;R5ASIA;CPol;Energy Supply|Electricity|Coal|w/ CCS;Billion US$2015/yr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MESSAGEix-GLOBIOM;R5ASIA;CPol;Energy Supply|Electricity|Coal|w/o CCS;Billion US$2015/yr;50,48960613;49,13492458;31,62436275;14,11380092;22,52240937;30,93101783;46,97024821;63,00947858;54,68146808;46,35345758;64,4194366;82,48541562;74,70551353;66,92561144;58,42399249;49,92237354;45,40012023;40,87786692
MESSAGEix-GLOBIOM;R5ASIA;CPol;Energy Supply|Electricity|Gas|w/ CCS;Billion US$2015/yr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MESSAGEix-GLOBIOM;R5ASIA;CPol;Energy Supply|Electricity|Gas|w/o CCS;Billion US$2015/yr;7,886616109;12,94131564;16,43084896;19,92038228;19,01950388;18,11862549;24,28140889;30,44419229;36,77328843;43,10238458;35,54435295;27,98632132;36,65327649;45,32023166;54,28560844;63,25098522;59,76565744;56,28032967
MESSAGEix-GLOBIOM;R5ASIA;CPol;Energy Supply|Electricity|Oil|w/ CCS;Billion US$2015/yr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MESSAGEix-GLOBIOM;R5ASIA;CPol;Energy Supply|Electricity|Biomass|w/ CCS;Billion US$2015/yr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MESSAGEix-GLOBIOM;R5ASIA;CPol;Energy Supply|Electricity|Biomass|w/o CCS;Billion US$2015/yr;2,94181382;4,687214749;2,358731038;0,030247327;1,250543992;2,470840656;2,485777682;2,500714708;1,874955046;1,249195385;1,84950611;2,449816836;2,143854636;1,837892437;1,844098136;1,850303835;2,003489634;2,156675434
MESSAGEix-GLOBIOM;R5ASIA;CPol;Energy Supply|Electricity|Nuclear;Billion US$2015/yr;9,938371528;18,22871836;9,114359179;0;0,397972528;0,795945057;1,399744633;2,003544209;1,46463402;0,925723832;11,39357439;21,86142494;18,04435485;14,22728476;17,72790208;21,22851941;38,30456777;55,38061612
MESSAGEix-GLOBIOM;R5ASIA;CPol;Energy Supply|Electricity|Hydro;Billion US$2015/yr;47,7614592;39,10647349;30,84096232;22,57545116;21,05025139;19,52505162;29,75610333;39,98715504;33,43646847;26,8857819;42,39070727;57,89563264;64,79819681;71,70076099;48,81605397;25,93134695;23,86456954;21,79779214
MESSAGEix-GLOBIOM;R5ASIA;CPol;Energy Supply|Electricity|Solar;Billion US$2015/yr;10,42540313;20,27259102;11,26567376;2,258756494;7,0041033;11,7494501;23,0440916;34,33873309;45,14061079;55,94248849;57,41561516;58,88874183;64,1350532;69,38136458;80,55967387;91,73798316;108,1224155;124,5068478
MESSAGEix-GLOBIOM;R5ASIA;CPol;Energy Supply|Electricity|Wind;Billion US$2015/yr;16,37838173;19,79597641;24,24709754;28,69821868;30,34634748;31,99447628;39,66586237;47,33724846;46,90884431;46,48044017;49,84610243;53,2117647;74,71002746;96,20829021;83,99310315;71,77791608;76,68092326;81,58393044
MESSAGEix-GLOBIOM;R5ASIA;CPol;Energy Supply|Electricity|Geothermal;Billion US$2015/yr;1,074425553;0;0;0;0,054050581;0,108101162;0,19736789;0,286634618;0,143317309;0;0;0;0,084285789;0,168571578;0,084285789;0;0;0
MESSAGEix-GLOBIOM;R5ASIA;CPol;Energy Supply|Electricity|Ocean;Billion US$2015/yr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MESSAGEix-GLOBIOM;R5ASIA;CPol;Energy Supply|Electricity|Transmission and Distribution;Billion US$2015/yr;120,7046303;160,107952;157,8098715;155,511791;162,0459287;168,5800664;183,7589584;198,9378503;238,0336104;277,1293705;295,7847292;314,4400879;339,0672538;363,6944196;354,8222222;345,9500248;353,1382849;360,326545
MESSAGEix-GLOBIOM;R5ASIA;CPol;Energy Supply|Electricity|Electricity Storage;Billion US$2015/yr;0;0;0;0;0;0;0;0;0;0;0;0;1,094661491;2,189322981;2,546927637;2,904532293;1,452266146;0
MESSAGEix-GLOBIOM;R5ASIA;NDC;Total energy investment;Billion US$2015/yr;363,2885631;432,4913302;420,5143479;424,5518954;467,411447;509,9113251;628,0157048;746,0035673;799,5319198;853,1107664;978,5905912;1104,209899;1213,437062;1322,515717;1308,419386;1294,221039;1397,083571;1499,91718
MESSAGEix-GLOBIOM;R5ASIA;NDC;Total energy investment (supply side);Billion US$2015/yr;363,2885631;432,4913302;419,4995994;422,2315225;464,2304966;506,2294706;624,019851;741,8102313;795,1393333;848,4684353;973,5836061;1098,698777;1207,470192;1316,241606;1301,965062;1287,688518;1390,525832;1493,363146
MESSAGEix-GLOBIOM;R5ASIA;NDC;Low carbon investment;Billion US$2015/yr;121,2473515;143,8084428;149,8952803;154,840767;148,2554892;141,3155929;185,3763605;229,3390412;232,0475291;234,5655739;300,1026797;365,8158904;394,7317199;423,5825515;395,3403962;366,8620743;403,6337145;440,2716703
MESSAGEix-GLOBIOM;R5ASIA;NDC;Low carbon investment (supply side);Billion US$2015/yr;121,2473515;143,8084428;148,8805318;152,5203941;145,0745387;137,6337384;181,3805067;225,1457053;227,6549426;229,9232428;295,0956945;360,3047681;388,7648492;417,3084401;388,8860719;360,3295538;397,0759757;433,7176366
MESSAGEix-GLOBIOM;R5ASIA;NDC;Total_inv/GDP;--;2.15%;1.76%;1.15%;0.87%;0.76%;0.69%;0.72%;0.74%;0.69%;0.66%;0.67%;0.68%;0.68%;0.68%;0.61%;0.56%;0.56%;0.55%
MESSAGEix-GLOBIOM;R5ASIA;NDC;LC_inv/GDP;--;0.72%;0.59%;0.41%;0.32%;0.24%;0.19%;0.21%;0.23%;0.20%;0.18%;0.21%;0.23%;0.22%;0.22%;0.18%;0.16%;0.16%;0.16%
MESSAGEix-GLOBIOM;R5ASIA;NDC;Extraction and Conversion - Fossil Fuels;Billion US$2015/yr;84,28389236;97,4608587;110,2208495;138,7044943;175,850402;212,9963098;259,7327723;306,4692348;329,2453347;352,0214346;370,7907125;389,5599905;465,1130056;540,6660208;566,3582479;592,0504751;634,5126835;676,9748919
MESSAGEix-GLOBIOM;R5ASIA;NDC;Electricity - Fossil Fuels w/o CCS;Billion US$2015/yr;58,46621772;62,07624021;43,1677082;24,25917619;35,60018702;46,94119786;67,40864981;87,87610176;80,80677808;73,73745441;79,63947524;85,54149608;92,85884499;100,1761939;97,5324071;94,8886203;87,24619753;79,60377476
MESSAGEix-GLOBIOM;R5ASIA;NDC;Hydrogen - Fossil;Billion US$2015/yr;0;0;0;0;0;0;0,347744076;0,695488151;2,157417738;3,619347325;7,481334169;11,34332101;17,74718893;24,15105685;17,4478668;10,74467675;15,96140826;21,17813977
MESSAGEix-GLOBIOM;R5ASIA;NDC;Electricity - Non-bio Renewables;Billion US$2015/yr;75,63966961;79,17504092;82,91215553;86,64927014;76,26933483;65,88939951;102,3757253;138,8620511;129,4049874;119,9479238;165,9647875;211,9816512;228,8627556;245,7438601;223,8612524;201,9786448;229,7582596;257,5378743
MESSAGEix-GLOBIOM;R5ASIA;NDC;Hydrogen - Non-fossil;Billion US$2015/yr;0,102571569;0;0;0;0;0;0,015046619;0,030093237;1,360057855;2,690022473;4,586047372;6,482072271;8,610374153;10,73867604;6,464162377;2,189648719;3,520297398;4,850946078
